Id,Prediction
35719,2625685.1133333333
35720,5527755.06
35721,3923770.34
35722,5475751.6866666665
35723,4665339.42
35724,4656442.046666667
35725,5155647.24
35726,4648571.773333333
35727,3041474.4066666667
35728,5441642.586666667
35729,4680402.34
35730,6103185.473333334
35731,3196309.6933333334
35732,3791642.3933333335
35733,4633904.833333333
35734,4024653.76
35735,3664846.006666667
35736,5782432.986666666
35737,5264080.093333334
35738,4198591.9
35739,3715338.953333333
35740,4105406.36
35741,7455718.26
35742,4858220.566666666
35743,5186618.66
35744,4469629.8533333335
35745,4958021.38
35746,4222785.766666667
35747,4251653.706666667
35748,10313528.526666667
35749,7279979.586666667
35750,3223300.1666666665
35751,5277355.8133333335
35752,6002784.406666666
35753,5185480.54
35754,5958671.793333333
35755,7842515.253333333
35756,4673034.506666667
35757,6690977.026666666
35758,6142240.653333333
35759,4475731.933333334
35760,5514836.306666667
35761,3668142.2333333334
35762,3940950.4266666668
35763,3433941.2666666666
35764,4403341.706666667
35765,5116123.626666667
35766,4684343.933333334
35767,8192921.786666667
35768,2597791.946666667
35769,3778128.68
35770,5170956.22
35771,4737519.153333333
35772,4916876.293333333
35773,5226213.86
35774,3951080.7266666666
35775,3672348.2266666666
35776,5954252.493333333
35777,4833184.673333333
35778,5772580.0
35779,5422298.96
35780,3120090.9
35781,4164411.513333333
35782,4689961.2
35783,5535272.786666667
35784,4278794.386666667
35785,5177216.213333333
35786,3418964.68
35787,5122339.113333333
35788,3797685.94
35789,4210713.926666667
35790,3813928.8466666667
35791,4316398.253333333
35792,3307469.82
35793,4925597.966666667
35794,3815253.6533333333
35795,4918804.92
35796,6076879.986666666
35797,4734034.8
35798,3344300.1933333334
35799,4073478.46
35800,4384833.273333333
35801,4515266.96
35802,4731503.493333333
35803,4751048.566666666
35804,3825655.04
35805,4754496.286666667
35806,4112633.513333333
35807,4073285.5
35808,6681055.166666667
35809,10168520.293333333
35810,3686730.06
35811,5213960.9
35812,5329403.933333334
35813,6569322.2
35814,4521559.513333334
35815,4183282.26
35816,4850854.806666667
35817,6157776.026666666
35818,3710666.22
35819,7632487.34
35820,6957552.04
35821,5682681.78
35822,4481948.24
35823,8237900.786666667
35824,4887684.32
35825,5720444.833333333
35826,5091529.246666667
35827,5003859.48
35828,4883456.3533333335
35829,4141479.933333333
35830,5092931.033333333
35831,5086651.273333333
35832,5186204.893333334
35833,6793384.02
35834,4484608.486666666
35835,5450705.873333333
35836,5276483.493333333
35837,5159375.966666667
35838,3108813.12
35839,7265619.88
35840,4581033.06
35841,4805675.493333333
35842,3681162.0
35843,5376602.973333334
35844,4502667.273333333
35845,5138849.273333333
35846,4625308.873333333
35847,4036529.506666667
35848,6062262.1466666665
35849,6204231.1466666665
35850,5259533.286666667
35851,12221858.253333334
35852,6034124.413333333
35853,5379110.16
35854,5030528.54
35855,4450856.113333333
35856,3982879.3466666667
35857,7000464.226666667
35858,2950004.513333333
35859,7198338.626666667
35860,4673014.006666667
35861,4865575.66
35862,4012929.533333333
35863,4993022.6866666665
35864,3746348.5866666664
35865,7560653.073333333
35866,3444403.486666667
35867,2871818.8133333335
35868,2315633.3133333335
35869,4090275.2
35870,1986286.22
35871,4922069.22
35872,4495914.886666667
35873,5450880.046666667
35874,5945927.913333333
35875,4812198.626666667
35876,4454128.76
35877,4023143.44
35878,4774176.42
35879,4690883.986666666
35880,3768186.533333333
35881,3939646.1133333333
35882,6811933.34
35883,4876457.88
35884,4186007.9066666667
35885,3860680.6666666665
35886,7712902.773333333
35887,4788161.013333334
35888,5220003.82
35889,5371248.6466666665
35890,3750122.6933333334
35891,5231854.46
35892,4878540.36
35893,4277563.426666667
35894,3673687.64
35895,3780174.96
35896,3563522.2733333334
35897,5549068.006666667
35898,5984704.513333334
35899,3606970.7066666665
35900,3375278.28
35901,6352619.06
35902,5111159.8533333335
35903,4669832.193333333
35904,7416575.053333334
35905,4615136.833333333
35906,11453187.306666667
35907,3086984.053333333
35908,4183162.54
35909,4726084.2
35910,7602670.006666667
35911,3289878.42
35912,7537199.393333334
35913,4158598.9266666668
35914,6230378.706666667
35915,4109448.24
35916,3491404.28
35917,2046320.42
35918,5961558.166666667
35919,6412994.806666667
35920,5874069.76
35921,3588581.3733333335
35922,6012732.72
35923,4390443.8533333335
35924,2335493.84
35925,2611412.7466666666
35926,6045964.713333333
35927,4854647.126666667
35928,4463718.82
35929,3212908.58
35930,6838986.68
35931,2516596.6866666665
35932,4565008.726666667
35933,4559442.453333333
35934,4055398.3133333335
35935,5994980.32
35936,5260881.286666667
35937,4948098.093333334
35938,4247917.153333333
35939,5460375.9
35940,3702863.1
35941,2958725.6866666665
35942,3460523.486666667
35943,3744220.2733333334
35944,5183089.393333334
35945,6023810.873333333
35946,3507872.0933333333
35947,4512834.8133333335
35948,5034290.333333333
35949,3441231.1866666665
35950,5135325.606666666
35951,3482485.7466666666
35952,5435095.986666666
35953,5154330.606666666
35954,5802471.92
35955,6129664.346666667
35956,4332413.24
35957,11434886.966666667
35958,10075203.093333334
35959,4012929.533333333
35960,5233901.6
35961,3836214.8333333335
35962,4600249.266666667
35963,4713119.173333333
35964,3035882.7866666666
35965,4625067.993333333
35966,6765459.206666667
35967,5275897.04
35968,3076133.7533333334
35969,6947908.586666667
35970,7236485.606666666
35971,3807060.1333333333
35972,5200661.666666667
35973,3587515.3333333335
35974,3675230.6066666665
35975,4104335.7466666666
35976,9738031.0
35977,5946549.633333334
35978,3710869.533333333
35979,5657327.62
35980,4987672.08
35981,3510315.7133333334
35982,5646997.193333333
35983,4045946.2933333335
35984,3285141.066666667
35985,6116551.973333334
35986,5898783.986666666
35987,3603424.42
35988,2479667.9
35989,3503700.48
35990,5178886.893333334
35991,5022133.073333333
35992,6499463.58
35993,5003069.3
35994,4216534.48
35995,4257231.44
35996,10020220.76
35997,3446607.486666667
35998,3611302.1133333333
35999,5027457.426666667
36000,4050181.76
36001,4972855.846666667
36002,4906206.266666667
36003,4779252.726666667
36004,6204068.84
36005,4070760.24
36006,5197369.213333333
36007,5012598.113333333
36008,3516462.7266666666
36009,4982615.52
36010,6246133.533333333
36011,5070607.3
36012,3860540.8066666666
36013,4889500.1466666665
36014,5786951.753333333
36015,3346088.2733333334
36016,2947112.2
36017,3931400.3266666667
36018,3082418.48
36019,5649292.506666667
36020,4207431.746666667
36021,5450014.486666666
36022,5961732.6466666665
36023,4649837.966666667
36024,4162083.34
36025,6857389.633333334
36026,5852315.286666667
36027,4372899.593333334
36028,3367980.6
36029,4091715.3866666667
36030,5698146.593333334
36031,5078716.826666667
36032,3770385.3933333335
36033,8514811.373333333
36034,3775667.1466666665
36035,7040774.08
36036,6368168.066666666
36037,5334677.78
36038,4334466.08
36039,5204527.553333334
36040,3879122.7066666665
36041,2773282.14
36042,4368219.393333334
36043,3069485.7533333334
36044,5931194.8133333335
36045,3542316.473333333
36046,4909019.326666667
36047,4844709.633333334
36048,3925418.1466666665
36049,6790669.766666667
36050,4056122.006666667
36051,3510511.933333333
36052,3352491.513333333
36053,5837491.26
36054,5194010.2
36055,3575057.953333333
36056,6185005.9
36057,3795775.7
36058,5065566.473333334
36059,4460224.593333334
36060,4611891.746666667
36061,6111690.82
36062,2475128.1466666665
36063,5154947.173333333
36064,4715612.433333334
36065,4888995.766666667
36066,3247019.6066666665
36067,5206526.866666666
36068,4494358.826666667
36069,5045144.92
36070,5001971.473333334
36071,7081736.173333333
36072,3394984.2733333334
36073,6034035.766666667
36074,4390606.473333334
36075,5309137.006666667
36076,3961701.6933333334
36077,4756511.34
36078,4907621.293333333
36079,5742646.546666667
36080,4362183.88
36081,6927096.92
36082,4401228.84
36083,4934949.26
36084,4877091.926666667
36085,4484155.706666667
36086,4788727.346666667
36087,5266375.74
36088,2948658.26
36089,6428756.98
36090,5276288.346666667
36091,3996188.12
36092,5809473.726666667
36093,2576856.8333333335
36094,3539487.9
36095,8145973.026666666
36096,5252098.906666666
36097,6579674.913333333
36098,6291369.046666667
36099,5856947.593333334
36100,3730325.82
36101,3166551.986666667
36102,4138411.7
36103,3959169.0866666664
36104,3693377.3333333335
36105,6609671.933333334
36106,5068006.2
36107,2799686.2333333334
36108,4054325.8333333335
36109,4766851.553333334
36110,4790349.04
36111,4096836.566666667
36112,3719976.6866666665
36113,5570627.213333333
36114,5204895.6
36115,5113072.293333333
36116,4876301.913333333
36117,3764625.2466666666
36118,4160072.2866666666
36119,5389020.726666667
36120,6987833.4
36121,7331168.42
36122,3299961.44
36123,4044160.0733333332
36124,5994496.293333333
36125,4855762.893333334
36126,7986505.653333333
36127,6143710.493333333
36128,4800887.826666667
36129,6157116.426666667
36130,4983078.446666666
36131,5666874.12
36132,3809376.42
36133,5975896.3533333335
36134,5034561.22
36135,5216557.8133333335
36136,4669443.913333333
36137,4479636.473333334
36138,5051602.453333333
36139,3922045.3466666667
36140,7887984.1466666665
36141,7309444.453333333
36142,3923428.6866666665
36143,3331698.38
36144,6213084.513333334
36145,4200256.28
36146,3501391.946666667
36147,5005915.073333333
36148,4231146.626666667
36149,5444674.6866666665
36150,2941632.8333333335
36151,7436127.733333333
36152,4455766.02
36153,3355493.32
36154,4069375.7266666666
36155,5357042.84
36156,4348819.24
36157,6239127.62
36158,3536792.466666667
36159,6498828.18
36160,4971741.193333333
36161,3489122.78
36162,3696368.6
36163,5200574.213333333
36164,3210719.006666667
36165,4346836.1466666665
36166,3595672.8866666667
36167,4414254.426666667
36168,3111789.046666667
36169,4277569.886666667
36170,4651683.573333333
36171,3939120.7066666665
36172,5632022.746666667
36173,5315369.6866666665
36174,10009632.86
36175,5637111.3533333335
36176,3561998.44
36177,3725749.466666667
36178,6639838.866666666
36179,4344314.166666667
36180,3001653.68
36181,8148996.32
36182,7936492.36
36183,3122193.6133333333
36184,3828952.1266666665
36185,5947965.893333334
36186,2092858.9933333334
36187,5827455.093333334
36188,3677595.7533333334
36189,3534052.953333333
36190,5534653.626666667
36191,3975966.013333333
36192,5560970.066666666
36193,6659251.72
36194,2365684.6666666665
36195,3724555.1733333333
36196,4337064.566666666
36197,4758370.82
36198,5402838.76
36199,4359734.566666666
36200,3613536.946666667
36201,4696897.56
36202,3350860.3333333335
36203,2125319.2733333334
36204,4185823.3066666666
36205,3364703.3933333335
36206,4095577.8466666667
36207,4636249.86
36208,5106685.526666666
36209,3266230.0866666664
36210,4977628.753333333
36211,5542995.94
36212,5241308.626666667
36213,5761458.093333334
36214,5333367.846666667
36215,3392428.66
36216,4818906.26
36217,4882380.613333333
36218,2939802.7933333335
36219,6018223.74
36220,5279901.3533333335
36221,4052239.44
36222,5913403.28
36223,4064676.8666666667
36224,5300162.04
36225,4080315.2866666666
36226,4697282.4
36227,6283790.18
36228,5321145.18
36229,5821617.08
36230,6002059.773333333
36231,4692888.12
36232,4305913.18
36233,5016097.453333333
36234,4910767.633333334
36235,3668823.2533333334
36236,7264002.4
36237,5583152.346666667
36238,5351574.426666667
36239,5654359.533333333
36240,3629412.86
36241,3958965.26
36242,5279309.173333333
36243,6191011.7
36244,4615423.513333334
36245,6908001.726666667
36246,3771663.0866666664
36247,6428798.213333333
36248,4756511.34
36249,3369339.1933333334
36250,3798833.033333333
36251,2864038.82
36252,6551206.693333333
36253,4860748.573333333
36254,4698453.3
36255,3859437.24
36256,4437591.38
36257,5060359.08
36258,4024288.16
36259,3119439.0733333332
36260,6757821.16
36261,3694580.02
36262,4343477.253333333
36263,4923304.78
36264,4636261.526666666
36265,6392342.753333333
36266,6076038.153333333
36267,4025105.94
36268,6304464.406666666
36269,4659889.073333333
36270,3841145.2533333334
36271,3630494.453333333
36272,3739495.2533333334
36273,4760794.4
36274,4959476.3
36275,4734179.046666667
36276,4966779.033333333
36277,5571921.406666666
36278,4387941.466666667
36279,5503907.473333334
36280,2973411.8133333335
36281,4436236.826666667
36282,4252307.066666666
36283,4465091.8533333335
36284,4515591.993333333
36285,6007936.98
36286,6234217.58
36287,3998885.1333333333
36288,3732593.6066666665
36289,5344583.793333333
36290,3980691.0
36291,4786154.246666667
36292,5578006.58
36293,5684767.713333333
36294,6354522.8133333335
36295,5460268.506666667
36296,5722305.846666667
36297,4722482.466666667
36298,3962718.8266666667
36299,2279149.473333333
36300,3699454.96
36301,5298066.76
36302,5223194.953333333
36303,4561490.28
36304,6221673.786666667
36305,5426875.053333334
36306,7386652.56
36307,5062118.886666667
36308,6112902.56
36309,4384811.34
36310,4444264.78
36311,6458456.266666667
36312,5406794.846666667
36313,3947307.9066666667
36314,4227427.733333333
36315,5013576.986666666
36316,2500414.32
36317,4750876.266666667
36318,5837031.606666666
36319,5116780.953333333
36320,3543958.433333333
36321,4295570.82
36322,3218995.053333333
36323,5347705.066666666
36324,6139595.44
36325,4181470.053333333
36326,4285060.0
36327,4765663.253333333
36328,2735086.566666667
36329,5326380.226666667
36330,5128431.8
36331,4577791.473333334
36332,5973379.6866666665
36333,3649828.1933333334
36334,5462880.393333334
36335,4456065.753333333
36336,2597285.3533333335
36337,7091922.52
36338,5575644.8
36339,5099583.9
36340,5029535.366666666
36341,6890535.64
36342,3874826.7866666666
36343,5782897.753333333
36344,9592553.22
36345,6202646.113333333
36346,4505536.366666666
36347,6269119.66
36348,9617131.78
36349,5106376.573333333
36350,4231020.506666667
36351,9547310.386666667
36352,9718070.186666667
36353,5666825.346666667
36354,5264152.506666667
36355,3759272.3533333335
36356,2908025.32
36357,4827466.933333334
36358,5215625.0
36359,7591040.34
36360,4965825.386666667
36361,4008018.1533333333
36362,5244523.6466666665
36363,5750577.106666666
36364,2951137.553333333
36365,4987902.933333334
36366,4745481.006666667
36367,5804336.22
36368,4441845.1
36369,7030101.073333333
36370,4918955.733333333
36371,2352755.6466666665
36372,7887073.84
36373,5147873.74
36374,5072499.74
36375,8449321.42
36376,4743412.126666667
36377,4729672.5
36378,5138382.973333334
36379,4750510.346666667
36380,3459128.5
36381,4897048.573333333
36382,5256603.1866666665
36383,6397451.593333334
36384,5082553.3
36385,2392341.6866666665
36386,4651455.006666667
36387,3757272.58
36388,5185120.8133333335
36389,5275409.8533333335
36390,4019062.5866666664
36391,4268531.4
36392,4829332.933333334
36393,4266908.873333333
36394,4411487.066666666
36395,6164123.326666667
36396,5360587.606666666
36397,5592429.48
36398,5242257.206666667
36399,3517155.7533333334
36400,4448045.446666666
36401,4708581.486666666
36402,3727059.986666667
36403,3840376.2333333334
36404,4817375.793333333
36405,3170813.8266666667
36406,3337417.8466666667
36407,5204755.24
36408,7011662.48
36409,2587448.8466666667
36410,4271663.98
36411,4950680.6
36412,5169840.346666667
36413,5292877.673333333
36414,4695560.42
36415,3648102.04
36416,5814180.473333334
36417,4519547.273333333
36418,3641492.3466666667
36419,4272184.773333333
36420,5835065.92
36421,6686166.62
36422,3731884.3466666667
36423,5784063.74
36424,3485532.86
36425,6632639.546666667
36426,4538736.24
36427,7407875.92
36428,2936522.973333333
36429,6000115.426666667
36430,4506015.113333333
36431,4237799.58
36432,4536752.306666667
36433,5147118.573333333
36434,6894680.253333333
36435,3990624.0866666664
36436,6040821.413333333
36437,3941782.4066666667
36438,6189780.46
36439,5329540.993333333
36440,5518904.6
36441,4043725.64
36442,5238758.033333333
36443,3684245.94
36444,8297068.933333334
36445,2688585.7
36446,5143200.193333333
36447,4454918.826666667
36448,3465654.2733333334
36449,5134855.966666667
36450,4065726.56
36451,2511313.4266666668
36452,4792468.953333333
36453,3665573.7733333334
36454,3887170.12
36455,3411665.9
36456,4149851.7
36457,3538153.7266666666
36458,8007264.86
36459,4365486.52
36460,4647987.6866666665
36461,5716239.18
36462,6283286.666666667
36463,3469255.993333333
36464,4125646.22
36465,4538141.8533333335
36466,5062665.713333333
36467,5055146.746666667
36468,5547244.826666667
36469,3295502.453333333
36470,2854891.2266666666
36471,7894593.306666667
36472,4705602.806666667
36473,9670649.133333333
36474,10174867.36
36475,4615119.126666667
36476,6121921.38
36477,4754992.893333334
36478,4686752.413333333
36479,4784614.166666667
36480,2947112.2
36481,6426483.526666666
36482,5172422.006666667
36483,6536629.72
36484,4118804.9266666668
36485,7541053.6
36486,4880866.533333333
36487,4431280.246666667
36488,3783709.5733333332
36489,3531026.12
36490,8313490.9
36491,7773265.246666667
36492,5110670.993333333
36493,5663834.553333334
36494,4599963.346666667
36495,4770124.306666667
36496,3557922.28
36497,5688023.226666667
36498,7595257.8533333335
36499,6584421.886666667
36500,4772860.1
36501,3084935.62
36502,5126426.033333333
36503,3195007.3333333335
36504,5963005.526666666
36505,4232310.46
36506,6448308.393333334
36507,3909749.946666667
36508,6600365.073333333
36509,6526426.02
36510,3683208.066666667
36511,5055573.333333333
36512,5204685.606666666
36513,2962908.4
36514,4909007.133333334
36515,3114668.6066666665
36516,5413000.553333334
36517,5714363.88
36518,5179468.76
36519,6136947.68
36520,6382919.273333333
36521,6274570.893333334
36522,4423033.6866666665
36523,4846585.406666666
36524,5669611.5
36525,5064786.006666667
36526,4960422.093333334
36527,2914704.3533333335
36528,5503050.833333333
36529,5302276.333333333
36530,3021182.046666667
36531,3434304.046666667
36532,5019314.94
36533,4773556.573333333
36534,9841884.006666666
36535,3786127.973333333
36536,4960443.833333333
36537,3036772.8133333335
36538,3969064.0
36539,5186761.373333333
36540,2502913.3133333335
36541,5175290.3133333335
36542,5805493.193333333
36543,4933043.14
36544,3234076.8333333335
36545,3462188.6866666665
36546,4098499.3
36547,4601480.533333333
36548,4764686.46
36549,3728133.2133333334
36550,8820428.76
36551,4453690.173333333
36552,5047918.3133333335
36553,4463544.106666666
36554,3406044.066666667
36555,6883953.026666666
36556,2367702.7866666666
36557,2825541.08
36558,4638747.6
36559,6267233.48
36560,4419980.406666666
36561,4758005.613333333
36562,5254525.34
36563,6185345.2
36564,3804293.5933333333
36565,5073691.64
36566,4086646.28
36567,3413287.1533333333
36568,5443033.24
36569,2017308.0266666666
36570,3021156.8933333335
36571,8431977.513333334
36572,5178410.946666666
36573,4449304.18
36574,4668868.54
36575,3781712.08
36576,4441469.3
36577,4887603.086666667
36578,5395156.4
36579,5218205.886666667
36580,3335217.52
36581,2193217.7733333334
36582,5348921.3133333335
36583,2913537.3
36584,4101685.7333333334
36585,7094093.92
36586,2573929.526666667
36587,12742404.44
36588,4485603.326666667
36589,4403753.8
36590,5672243.0
36591,4739839.366666666
36592,4696598.86
36593,4327798.1466666665
36594,2500414.32
36595,2345583.953333333
36596,5287519.74
36597,2697304.7
36598,4897399.26
36599,4471523.06
36600,5503266.446666666
36601,4055823.28
36602,5847343.22
36603,5123603.36
36604,4671674.553333334
36605,4024048.513333333
36606,2833348.466666667
36607,4802589.446666666
36608,4061146.3266666667
36609,4273607.18
36610,3658713.36
36611,4967779.693333333
36612,4689058.073333333
36613,7360026.713333333
36614,8199297.926666667
36615,4507495.973333334
36616,6296522.78
36617,4187198.9133333336
36618,4076264.1333333333
36619,5696432.44
36620,6820593.233333333
36621,4315933.26
36622,3768285.9
36623,5053643.213333333
36624,4709108.693333333
36625,5994573.38
36626,6535872.086666667
36627,5192410.573333333
36628,5122805.333333333
36629,4698142.866666666
36630,7575167.366666666
36631,4073117.066666667
36632,3595149.72
36633,3418506.6733333333
36634,6308871.32
36635,3125404.42
36636,4294094.8133333335
36637,2947112.2
36638,4695235.586666667
36639,3107790.48
36640,6121266.5
36641,8468634.586666666
36642,6206177.973333334
36643,4908069.033333333
36644,5102660.88
36645,4058925.6933333334
36646,7122265.52
36647,4344435.373333333
36648,4890192.18
36649,4339072.666666667
36650,5022156.913333333
36651,5495770.153333333
36652,5793532.44
36653,5731274.766666667
36654,2736821.506666667
36655,4849957.226666667
36656,4221206.6466666665
36657,5296486.36
36658,4274891.473333334
36659,4961302.926666667
36660,3824077.493333333
36661,4120694.98
36662,3931204.76
36663,2398910.453333333
36664,4122530.0733333332
36665,4705557.293333333
36666,4541556.553333334
36667,4476161.5
36668,5646376.6
36669,3913446.26
36670,3604298.6533333333
36671,7926838.726666667
36672,3889137.2866666666
36673,3846331.553333333
36674,4496285.453333333
36675,5988172.993333333
36676,5178732.426666667
36677,5433444.106666666
36678,5271723.953333333
36679,4434584.32
36680,3645065.74
36681,7561555.593333334
36682,4451541.4
36683,3421056.566666667
36684,4496086.786666667
36685,4775569.986666666
36686,5619972.86
36687,3753151.2333333334
36688,5093138.613333333
36689,7843323.84
36690,5008071.2
36691,8848890.133333333
36692,4247331.786666667
36693,5794012.206666667
36694,2317911.2066666665
36695,6366412.28
36696,6449827.233333333
36697,5814457.633333334
36698,5168907.106666666
36699,5476045.846666667
36700,4741827.306666667
36701,5540939.106666666
36702,4327217.713333333
36703,4020501.06
36704,4791379.126666667
36705,4610532.04
36706,2484925.3666666667
36707,5486406.526666666
36708,3116501.7133333334
36709,9195253.713333333
36710,6235910.586666667
36711,3275100.6733333333
36712,4690649.073333333
36713,2473468.7866666666
36714,4744469.46
36715,5643993.3533333335
36716,4068686.566666667
36717,5696676.086666667
36718,4939001.293333333
36719,6608667.446666666
36720,5966129.673333333
36721,4219189.993333333
36722,6406391.173333333
36723,3388304.2533333334
36724,3198437.6466666665
36725,5296121.753333333
36726,6246781.5
36727,5978847.906666666
36728,3728525.06
36729,3774379.36
36730,4422027.466666667
36731,3738834.526666667
36732,6833004.86
36733,3655666.94
36734,5980749.673333333
36735,5230458.333333333
36736,8329357.92
36737,6083946.413333333
36738,4342270.6
36739,5628798.933333334
36740,4486708.926666667
36741,6258377.626666667
36742,4207777.346666667
36743,5212880.693333333
36744,9005552.7
36745,8089632.433333334
36746,6396869.766666667
36747,3854943.44
36748,7119599.64
36749,2468038.3533333335
36750,4603652.126666667
36751,5964451.473333334
36752,4203154.92
36753,4744287.126666667
36754,4592968.953333333
36755,5656480.193333333
36756,4360942.633333334
36757,4226942.586666667
36758,6551380.14
36759,4146153.1333333333
36760,4211744.326666667
36761,5283468.166666667
36762,5982732.726666667
36763,4076626.9133333336
36764,3847905.2066666665
36765,7363665.48
36766,5556866.033333333
36767,3923046.7466666666
36768,5100011.126666667
36769,12070602.073333334
36770,3878943.3933333335
36771,3606865.06
36772,6165682.913333333
36773,5156954.52
36774,3295735.513333333
36775,4482510.526666666
36776,2002363.7866666666
36777,5196274.5
36778,3993502.7866666666
36779,3765514.0
36780,3465287.8666666667
36781,5209395.453333333
36782,4324696.826666667
36783,4382329.22
36784,2905978.953333333
36785,7482604.1866666665
36786,3909313.76
36787,5791484.86
36788,3595574.8066666666
36789,7094293.713333333
36790,5339806.753333333
36791,7053319.326666667
36792,3795417.32
36793,3353909.7933333335
36794,4645465.946666666
36795,3999163.6933333334
36796,4744355.32
36797,5325461.1466666665
36798,4824814.873333333
36799,3537933.6866666665
36800,4188667.54
36801,6177802.806666667
36802,3539290.06
36803,3719683.08
36804,3985474.546666667
36805,6106108.566666666
36806,4693254.946666666
36807,3765984.36
36808,2687230.3866666667
36809,4169940.7266666666
36810,6141376.44
36811,3496305.8066666666
36812,4317408.086666667
36813,5206802.2
36814,5223665.26
36815,2064069.6266666667
36816,5133278.28
36817,3791610.4
36818,6244990.006666667
36819,4949515.253333333
36820,5118560.213333333
36821,3696894.3066666666
36822,2457843.6266666665
36823,3955600.493333333
36824,4995107.64
36825,4191283.1533333333
36826,5084957.666666667
36827,5176034.153333333
36828,6056871.46
36829,2722207.546666667
36830,3922927.64
36831,4703013.0
36832,3992701.76
36833,4073752.5
36834,5044009.973333334
36835,3761495.7666666666
36836,5968651.606666666
36837,4261387.8533333335
36838,5800509.38
36839,3699841.96
36840,5375177.366666666
36841,7493951.38
36842,3396480.473333333
36843,7305685.153333333
36844,2987956.8466666667
36845,3478069.1466666665
36846,5103761.133333334
36847,4033715.3066666666
36848,5667646.046666667
36849,3362922.94
36850,2658554.24
36851,4849827.526666666
36852,4547657.48
36853,5348580.44
36854,3640586.1333333333
36855,5487427.466666667
36856,3396284.046666667
36857,3630902.8333333335
36858,3711175.966666667
36859,5241279.966666667
36860,3555315.4066666667
36861,7327032.933333334
36862,2622878.3333333335
36863,5077065.5
36864,3273344.48
36865,6962244.04
36866,3917423.8533333335
36867,6889768.933333334
36868,3785630.6866666665
36869,3747169.7133333334
36870,3969690.3933333335
36871,3999710.7466666666
36872,4409214.473333334
36873,7978031.266666667
36874,3868414.513333333
36875,4610288.066666666
36876,4704938.086666667
36877,2441618.68
36878,4875609.8
36879,2542334.5933333333
36880,5195641.046666667
36881,6193990.453333333
36882,3504604.06
36883,5072621.72
36884,2989794.16
36885,3363279.54
36886,6258099.953333333
36887,3972233.1933333334
36888,3982868.973333333
36889,5338879.2
36890,7064269.926666667
36891,4014811.2
36892,4694515.093333334
36893,4030702.6933333334
36894,3848264.38
36895,7631049.52
36896,6700000.48
36897,4604350.98
36898,5592040.586666667
36899,5103117.52
36900,4774338.946666666
36901,7830597.893333334
36902,8432327.94
36903,7677430.886666667
36904,4863530.753333333
36905,5069672.526666666
36906,5267073.946666666
36907,4228304.506666667
36908,4328002.1
36909,4038983.6133333333
36910,3890690.98
36911,4825997.92
36912,4850490.24
36913,5378259.053333334
36914,7244488.413333333
36915,5269905.473333334
36916,3318384.02
36917,3193496.6866666665
36918,4674076.28
36919,4173403.7933333335
36920,7991501.306666667
36921,6507349.626666667
36922,4039350.1
36923,3844001.5933333333
36924,4684089.626666667
36925,3961791.473333333
36926,5095220.1466666665
36927,3621642.3266666667
36928,4120272.1533333333
36929,5984344.046666667
36930,4137228.6933333334
36931,4089819.0933333333
36932,5345369.42
36933,3911663.506666667
36934,4598276.5
36935,5070683.86
36936,2996674.9066666667
36937,5121641.693333333
36938,8267894.213333333
36939,2194435.3266666667
36940,4873729.693333333
36941,4348948.18
36942,4703305.08
36943,6541121.18
36944,3198808.02
36945,3525829.82
36946,5144654.546666667
36947,3938705.006666667
36948,2173387.8
36949,4176858.4266666668
36950,9280703.8
36951,6335230.213333333
36952,4754407.22
36953,5267820.333333333
36954,3070912.9
36955,10412194.293333333
36956,4636285.653333333
36957,3100803.553333333
36958,4447266.1
36959,9171940.833333334
36960,6575038.893333334
36961,5143443.946666666
36962,3142162.1933333334
36963,2677821.533333333
36964,5175015.033333333
36965,3492167.84
36966,4141860.78
36967,4342340.413333333
36968,4969003.16
36969,6172950.973333334
36970,4844735.786666667
36971,4243754.606666666
36972,5773130.366666666
36973,7827299.18
36974,9051848.193333333
36975,3693774.42
36976,4301167.326666667
36977,3511497.9066666667
36978,4596821.24
36979,10568192.186666667
36980,5296445.28
36981,6237271.953333333
36982,4744674.3
36983,9058419.086666666
36984,5512239.3
36985,5178021.84
36986,8532000.913333334
36987,4484936.9
36988,5028064.84
36989,5020178.866666666
36990,4024628.3866666667
36991,2947112.2
36992,3977182.6533333333
36993,6527391.3533333335
36994,2581271.8533333335
36995,4371659.106666666
36996,4733541.206666667
36997,5842969.246666667
36998,4746865.526666666
36999,3900382.0933333333
37000,6206447.9
37001,3076014.5933333333
37002,5942172.013333334
37003,2307523.9266666668
37004,5553160.466666667
37005,4366651.906666666
37006,4990839.113333333
37007,2527266.7533333334
37008,2162243.1133333333
37009,5490193.093333334
37010,3477822.32
37011,2995305.7666666666
37012,3202788.5733333332
37013,5691202.76
37014,4197798.02
37015,3720189.32
37016,5930670.106666666
37017,5651650.3533333335
37018,3177139.62
37019,4666212.5
37020,4723825.486666666
37021,5724747.773333333
37022,4141902.4266666668
37023,7028886.793333333
37024,3807814.1866666665
37025,4979096.106666666
37026,2912854.8
37027,4049483.1266666665
37028,3955869.92
37029,9207224.846666666
37030,3640322.8933333335
37031,5058550.713333333
37032,3957602.7866666666
37033,2638017.1666666665
37034,3395614.5933333333
37035,4755932.54
37036,8383056.66
37037,5639682.246666667
37038,4346683.62
37039,3836432.6266666665
37040,4969764.94
37041,4676698.913333333
37042,4756806.64
37043,5644260.24
37044,3039896.0866666664
37045,3583032.7533333334
